pais	p3501	p3502	p3503	p3504	p3505	p3506	p3507	p3508	p3509	p3510	country_party_weight	occupation	q35_none_pct	q39_more_percent	party_ideology	occupation_1	occupation_2	occupation_3	occupation_4	occupation_5	occupation_6	occupation_8	education_1	education_2	education_3	education_4	education_5	denomination_1	denomination_2	denomination_3	denomination_4	denomination_5	denomination_6	churchattend_1	churchattend_2	churchattend_3	churchattend_4	churchattend_5	churchattend_6	gender_1	gender_2	age	marital_1	marital_2	marital_3	marital_4	marital_5	countryind_1	countryind_2	countryind_3	countryind_4	countryind_5	countryind_6	countryind_7	countryind_8	countryind_9	countryind_10	countryind_11	countryind_12	countryind_13	countryind_14	countryind_15	countryind_16	countryind_17	countryind_18	q39_sameorless_percent	occ1	occ2	parent_1	parent_2	parent_3	parent_4	parent_5	parent_6	parent_8	urbanization	literacy	agrfish	manmin	nbi	q35_mucho_pct	inf_scale	health_scale	safety_scale	ed_scale	unemp_scale	housing_scale	pensions_scale
35.0	3	1	1	3	1	1	1	1	1	4	0.7731684	8.0	30.0	85.71429	4.6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	35.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	0.0	0	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
35.0	3	1	3	3	3	1	3	3	1	3	1.0242083	6.0	70.0	71.42857	5.5625	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	33.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28.571426	0.0	1.0	0	0	0	0	0	1	0						30.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0
35.0	2	1	1	3	1	1	1	1	3	1	0.9222233	6.0	20.0	85.71429	3.8333333	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	30.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	1.0	1	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0
35.0	3	1	2	3	3	2	3	3	2	1	1.0242083	7.0	50.0	71.42857	5.5625	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	40.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28.571426	0.0	1.0	0	0	0	0	0	0	1						20.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0
35.0	2	1	3	3	2	1	2	3	1	2	0.86643666	2.0	30.0	71.42857	3.6382978	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	70.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28.571426	1.0	0.0	1	0	0	0	0	0	0						30.0		1.0	1.0	1.0	3.0	1.0	1.0
35.0	3	1	1	4	1	1	1	3	1	1	0.9222233	5.0	30.0	85.71429	3.8333333	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	49.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	1.0	1	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
35.0	3	1	1	2	1	1	4	1	1	1	1.0242083	3.0	20.0	100.0	5.5625	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	52.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	1	1	1	1	3	1	1	2	0.86643666	5.0	10.0	100.0	3.6382978	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	38.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	1	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	2	2	1	1	1	3	1	2	0.86643666	2.0	20.0	100.0	3.6382978	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	31.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						50.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	1	1	1	1	1	1	1	1	0.86643666	5.0	0.0	100.0	3.6382978	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	51.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	1	0	0	0	0	0	0						90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	3	3	3	3	4	1	1	4	0.61016667	3.0	60.0	100.0	5.8333335	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	55.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						30.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	1	3	1	1	3	2	1	1	0.7731684	2.0	30.0	100.0	4.6	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	40.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	3	3	1	3	3	1	3	3	0.86643666	7.0	60.0	85.71429	3.6382978	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	54.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	1.0	0	0	0	0	0	0	1						30.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
35.0	1	1	1	2	1	1	4	1	1	4	0.86643666	5.0	20.0	85.71429	3.6382978	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	65.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	1.0	1	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
35.0	3	1	2	2	1	2	2	2	1	2	1.0242083	3.0	10.0	57.142857	5.5625	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	35.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	42.857143	1.0	0.0	0	1	0	0	0	0	0						30.0	1.0	1.0	1.0	1.0	3.0	3.0	3.0
35.0	4	1	1	3	3	1	3	3	1	2	0.61016667	3.0	50.0	100.0	5.8333335	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	45.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	1	0	0	0	0	0	0						40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	2	2	1	1	1	2	1	1	0.86643666	3.0	10.0	100.0	3.6382978	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	32.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	4	2	3	4	2	2	3	3	1	4	0.61016667	5.0	60.0	85.71429	5.8333335	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	43.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	1.0	1	0	0	0	0	0	0						10.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
35.0	4	1	1	3	1	3	1	3	1	3	1.0242083	8.0	50.0	85.71429	5.5625	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	42.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	0.0	0	0	0	0	0	0	0						50.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
35.0	2	2	3	3	1	1	1	1	1	1	0.86643666	3.0	20.0	100.0	3.6382978	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	54.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	1	0						60.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	1	4	1	1	1	2	1	1	0.86643666	2.0	20.0	100.0	3.6382978	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	33.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	1	1	1	1	1	4	3	1	0.86643666	5.0	30.0	100.0	3.6382978	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	31.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0	0	0	0	0	1	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	1	1	1	1	1	1	1	1	0.86643666	7.0	10.0	100.0	3.6382978	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	49.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0	0	0	0	0	0	0						90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	1	2	1	1	1	2	1	1	0.86643666	2.0	0.0	100.0	3.6382978	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	51.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	1	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	1	3	1	3	1	1	1	1	0.7731684	6.0	30.0	100.0	4.6	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	47.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0	1	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	1	2	1	1	1	1	1	1	0.7731684	6.0	10.0	100.0	4.6	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	52.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1						80.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	1	1	1	1	1	1	1	1	0.7731684	2.0	10.0	100.0	4.6	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	47.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	3	3	1	1	3	1	3	1	1.0242083	7.0	50.0	71.42857	5.5625	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	53.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28.571426	0.0	1.0	1	0	0	0	0	0	0						50.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0
35.0	2	1	1	1	1	1	1	1	1	4	0.7731684	6.0	10.0	71.42857	4.6	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	38.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28.571426	0.0	1.0	0	0	0	0	0	0	0						80.0	3.0	1.0	1.0	1.0	1.0	1.0	3.0
35.0	4	1	1	3	3	3	3	3	1	1	0.7731684	3.0	60.0	100.0	4.6	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	60.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	2	2	2	2	2	2	1	2	0.86643666	2.0	0.0	100.0	3.6382978	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	30.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	1	0	0	0	0	0	0						20.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	1	1	1	1	1	3	1	1	0.9222233	6.0	10.0	71.42857	3.8333333	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	45.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28.571426	0.0	1.0	0	0	0	0	0	0	0						80.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0
35.0	3	1	3	3	1	1	3	2	1	3	0.7731684	7.0	50.0	100.0	4.6	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	37.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1						40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	1	2	1	1	3	3	1	2	0.9222233	7.0	20.0	85.71429	3.8333333	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	38.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	1.0	0	0	0	0	1	0	0						50.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	1	1	1	1	1	1	1	4	1	1	1.0242083	6.0	10.0	100.0	5.5625	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	56.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	1	0	0	0	0	0	0						90.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	1	1	3	4	1	1	3	1	1	1	0.7731684	3.0	30.0	100.0	4.6	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	40.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	1						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	2	1	1	1	1	1	1	1	1	1	0.86643666	5.0	0.0	85.71429	3.6382978	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	39.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	1.0	0	0	0	0	0	0	1						90.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
35.0	2	1	1	2	2	2	2	2	2	2	0.7731684	7.0	0.0	0.0	4.6	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	54.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	100.0	0.0	1.0	0	0	0	0	0	0	1						20.0							
35.0	3	1	1	1	1	1	1	1	1	3	0.9222233	5.0	20.0	100.0	3.8333333	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	46.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0	0	0	0	0	0	0						80.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	4	1	3	3	1	1	3	3	1	1	0.9222233	7.0	50.0	100.0	3.8333333	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	60.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1						50.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	4	1	1	3	1	1	1	1	1	3	0.61016667	2.0	30.0	100.0	5.8333335	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	47.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	3	1	1	1	1	1	1	3	1	1	0.86643666	5.0	20.0	85.71429	3.6382978	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	28.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	0.0	1.0	1	0	0	0	0	0	0						80.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	1	1	1	3	1	1	1	3	3	1	0.86643666	7.0	30.0	100.0	3.6382978	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	42.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	1	0	0	0	0	0	0						70.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
35.0	1	1	2	2	1	1	1	3	1	2	0.86643666	3.0	10.0	85.71429	3.6382978	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	44.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14.285713	1.0	0.0	1	0	0	0	0	0	0						60.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0
35.0	2	1	3	3	1	2	1	2	3	1	0.86643666	7.0	30.0	100.0	3.6382978	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	45.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0	0	0	0	0	1	0						40.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
41.0	3	4	3	3		3	2		3	3	1.3919426	3.0	70.0	0.0	5.733333	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	56.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	1.0	0.0	0	0	0	0	0	0	0						0.0	2.0	2.0	2.0	2.0		2.0	2.0
41.0	4	4	2	4		4	4	4	4	3	1.3156719	2.0	80.0	0.0	6.0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0							1	0	65.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	1.0	0.0	0	0	0	0	0	0	0						0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	4	4	2	4		4	2	3	4	2	1.3156719	3.0	60.0	14.285714	6.0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	51.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85.71429	1.0	0.0	1	0	0	0	0	0	0						0.0	1.0	2.0	2.0	2.0	2.0	2.0	3.0
41.0	1	4	2	2		4	3	2	4	2	1.3156719	2.0	40.0	0.0	6.0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0							1	0	37.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	1.0	0.0	0	0	0	0	0	0	0						10.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	1	4	4	4		4	4	2	4	4	1.3919426	2.0	70.0	0.0	5.733333	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	53.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	1.0	0.0	0	0	0	0	1	0	0						10.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	1	4	2	4		4	1	4	4	4	1.3156719	3.0	60.0	0.0	6.0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0							1	0	54.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	1.0	0.0	0	0	0	0	0	0	0						20.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	2	4	2	4		3	3	1	3	2	1.3156719	2.0	50.0	28.571428	6.0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0							1	0	48.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	71.42857	1.0	0.0	1	0	0	0	0	0	0						10.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0
41.0	1	4	1	4		3	3	1	4	3	1.3510833	2.0	60.0	14.285714	6.6	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	75.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85.71429	1.0	0.0	1	0	0	0	0	0	0						30.0	2.0	2.0	2.0	2.0		2.0	1.0
41.0	3	4	4	4		4	4	3	4	4	1.3919426	8.0	90.0	0.0	5.733333	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0							1	0	53.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	0.0	0.0	1	0	0	0	0	0	0						0.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0
41.0	2	4	4	4		4	4	3	3	3	1.3919426	2.0	80.0	0.0	5.733333	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	54.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	1.0	0.0	1	0	0	0	0	0	0						0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	2	4	3	4		4	2	3	3	3	1.3510833	6.0	70.0	0.0	6.6	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0							1	0	40.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	0.0	1.0	1	0	0	0	0	0	0						0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	3	3	3	3		3	3	3	3	2	1.3510833	6.0	80.0	28.571428	6.6	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	47.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	71.42857	0.0	1.0	1	0	0	0	0	0	0						0.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0
41.0	4	4	4	1		4	1	1	4	4	1.3919426	2.0	60.0	14.285714	5.733333	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	67.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85.71429	1.0	0.0	1	0	0	0	0	0	0						30.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0
41.0	1	4	1	4		4	4	1	4	1	1.3919426	3.0	50.0	0.0	5.733333	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	58.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	1.0	0.0	0	0	0	0	0	0	0						40.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	2	4	3	3		4	3	1	4	4	1.3919426	6.0	70.0	14.285714	5.733333	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	50.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85.71429	0.0	1.0	0	0	0	0	0	1	0						10.0	2.0	2.0	2.0	3.0	3.0	2.0	1.0
41.0	3	4	4	4		4	3	4	4	4	1.3919426	7.0	90.0	0.0	5.733333	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0							1	0	50.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	0.0	1.0	0	0	0	0	0	0	0						0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	4	4	3	2		3	2	2	3	2	1.3156719	5.0	50.0	0.0	6.0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0							1	0	39.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	0.0	1.0	1	0	0	0	0	0	0						0.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0
41.0	4	4	4	4		4	4	2	4	4	1.3510833	3.0	80.0	14.285714	6.6	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0							1	0	49.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85.71429	1.0	0.0	0	0	0	0	0	0	0						0.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0
41.0	4	4	4	4		4	4	4	4	4	1.3919426	3.0	90.0	14.285714	5.733333	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0							1	0	65.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85.71429	1.0	0.0	0	0	0	1	0	0	0						0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0
41.0	1	3	3	3		3	3	3	4	3	1.3919426	7.0	80.0	28.571428	5.733333	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0							1	0	51.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	71.42857	0.0	1.0	0	1	0	0	0	0	0						10.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0
41.0	2	4	2	4		4	3	3	4	1	1.3510833	8.0	60.0	0.0	6.6	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0							1	0	43.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100.0	0.0	0.0	0	0	0	0	0	0	0						10.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
